       vid      speed    waitTime  roadId  probability  timestamp
231    997   5.974856   74.591786       1     0.809611         94
312   1708  19.512104   14.976619       1     0.763057         94
390     39  60.547658  148.771073       1     0.840844         94
469    737  22.921906  111.265192       1     0.956507         94
641   1086  18.927452  141.454908       1     0.770735         94
667   1752  21.534806   35.469492       1     0.811993         94
683    588  12.337157   72.687136       1     0.993496         94
877   1598  46.791102  142.834866       1     0.880139         94
928   1175  27.158936   43.344109       1     0.776906         94
1044  1196  25.769258   70.541413       1     0.806476         94
1235   695  29.677805  102.695057       1     0.900214         94
1335    63  72.911653  128.171606       1     0.925250         94
1419  1741  23.142952   43.398277       1     0.946076         94
1445   402  70.370643  114.508790       1     0.944885         94
1577   734  64.960831  107.875923       1     0.956748         94
1655  1461  14.997864  117.092306       1     0.938412         94



       vid      speed    waitTime  roadId  probability  timestamp
213   1116  16.281137   71.105716       2     0.840859         95
245   1440  54.934962  109.086802       2     0.773876         95
266   1768  75.266157  135.512476       2     0.824104         95
269     50  24.219816   80.099210       2     0.925731         95
274   1581  63.981373  109.388681       2     0.863605         95
296   1597  25.208100   34.510125       2     0.783534         95
310    212  46.475013  148.473768       2     0.973434         95
482    130   0.491937    1.242219       2     0.978329         95
656    488  67.464712  141.553730       2     0.777947         95
725    913  51.108976  122.133089       2     0.902974         95
959    770  75.921785  114.517491       2     0.873729         95
1041   766  32.447369  146.846625       2     0.954988         95
1044  1191  14.296195  146.826194       2     0.829283         95
1187  1630  21.185800   20.833218       2     0.980840         95



       vid      speed    waitTime  roadId  probability  timestamp
237    774  10.606729   43.548520       2     0.757845         96
341   1605  56.000759  147.125363       2     0.853833         96
687    963  15.838326  138.056324       2     0.818459         96
935   1262   1.237241   19.934683       2     0.834087         96
945   1690   2.332835  102.097685       2     0.760884         96
975    548  72.802724  113.872021       2     0.898995         96
983    117  51.879999  109.330736       2     0.772568         96
1205   654  19.673920   99.260318       2     0.912169         96
1217  1603  12.503392   28.140160       2     0.965481         96
1256  1152  62.580959  146.050653       2     0.871461         96
1495   880  21.384524  132.488597       2     0.783259         96
1715   697   0.195599   25.858243       2     0.895867         96



       vid      speed    waitTime  roadId  probability  timestamp
134    470  26.405576  139.649690       9     0.936563         97
162   1931  28.447655  136.558313       9     0.806101         97
355   1597  51.104499  128.802526       9     0.796756         97
440   1187  15.181209   88.444693       9     0.842332         97
495    527  66.641076  142.128420       9     0.791555         97
526   1373  73.267573  115.222976       9     0.888562         97
571    968  79.723190  111.833914       9     0.868011         97
597    936  23.296793  132.816691       9     0.996515         97
620    103  15.320490  118.467023       9     0.772963         97
677   1988  15.267155   65.032889       9     0.886859         97
713   1640  78.341904  141.118485       9     0.839216         97
744   1964   4.809265  124.876753       9     0.965520         97
986    902  26.313431   25.769070       9     0.756175         97
1073  1077  50.641311  142.689829       9     0.893617         97
1090  1585   0.212884   87.940843       9     0.951726         97
1091   981  80.979654  123.814233       9     0.846765         97
1165   807  16.728186  136.985972       9     0.755082         97
1172   296  23.171933    3.583846       9     0.866138         97
1194  1537  17.246247  102.856892       9     0.953454         97
1275  1385  33.917672  133.012280       9     0.825118         97
1290  1895  17.026557   59.017064       9     0.939279         97
1404  1514  39.047644  118.523690       9     0.889017         97
1564  1498  26.430121  110.250392       9     0.921359         97
1588   339  16.253956   82.050502       9     0.988795         97



      vid      speed    waitTime  roadId  probability  timestamp
61    363  21.553749   91.042706       1     0.999723         98
90   1277  58.360933  105.236043       1     0.951328         98
96   1625  68.240637  146.238889       1     0.822736         98
362   742  19.359055  146.592177       1     0.839825         98



       vid      speed    waitTime  roadId  probability  timestamp
74    1737  45.814651  112.173505       4     0.956089         99
148   1003  16.849851   19.578370       4     0.814807         99
238   1765  21.440516  123.068290       4     0.964454         99
248    453  11.257519   79.533326       4     0.866645         99
272   1235  22.644471   68.347514       4     0.944429         99
278   1549   6.241367   38.148875       4     0.861542         99
283   1653  82.134639  149.205863       4     0.775471         99
387   1193  43.092911  141.056270       4     0.930448         99
492   1850  24.403602   12.510576       4     0.770005         99
565   1987   8.861717   26.926550       4     0.893975         99
711   1658  29.518969   71.493434       4     0.899862         99
725   1582   4.844171   16.176729       4     0.810519         99
779   1157  23.864316   50.366624       4     0.868508         99
894    780  71.468277  127.521367       4     0.898659         99
1002   144  21.771877  137.579807       4     0.831364         99
1286  1200  24.038114   60.878667       4     0.992841         99
1333  1457  23.704932   28.151901       4     0.918539         99
1361   546   6.524607   95.690505       4     0.766894         99
1409   570  57.110406  117.056772       4     0.912769         99



      vid      speed    waitTime  roadId  probability  timestamp
110  1897  28.801409   81.212434       4     0.940314        100
137   982  26.501599   75.146494       4     0.912551        100
213   940  21.115010  114.169965       4     0.904709        100
225  1298  11.909104   89.971205       4     0.821142        100
256   208  14.039301  131.619377       4     0.799186        100
332   523  48.148772  123.710945       4     0.844010        100
335   164  74.091219  109.599832       4     0.925389        100
466   878  28.510648   59.004060       4     0.899468        100
